hour,elec_load(MW),heating_load(MW),cooling_load(MW),elec_price(HKD/MWh),gas_price(HKD/m^3),PV
5519,96.12607310557773,0.0,488.9291440235016,364.8,2.87,0.0
5520,25.309154823257227,0.0,241.65650994896743,364.8,2.87,0.0
5521,25.309154823257227,0.0,140.72329795034022,364.8,2.87,0.0
5522,25.295882720431752,0.0,86.35770750494787,364.8,2.87,0.0
5523,25.295882720431752,0.0,53.38293101805172,364.8,2.87,0.0
5524,25.295882720431752,0.0,32.49653250762277,364.8,2.87,0.0
5525,25.28261061762159,0.0,19.279440560521866,364.8,2.87,0.0
5526,27.794950565143626,0.0,14.553136295637412,364.8,2.87,8.320425097733275e-07
5527,29.731134330006018,0.012911593751991367,17.611678832232215,864.5,2.87,8.320425097733275e-07
5528,57.38457623392202,0.0,29.17278188640331,864.5,2.87,0.0170573979133859
5529,54.9212955990737,0.0,46.84990604436694,864.5,2.87,0.145742726775272
5530,108.4524130741388,0.0,47.42249288834294,1390.2,2.87,0.327097629164002
5531,108.42586886850317,0.0,66.28954669905667,1519.5,2.87,0.5135143764647183
5532,87.18679612555587,0.0,104.64456746131566,1519.5,2.87,0.7205914356655273
5533,90.29567104819473,0.0,170.08106070058932,1390.2,2.87,0.8579749831409743
5534,55.24602790143744,0.0,363.49785002059645,1390.2,2.87,0.9168184006973258
5535,54.67557228491701,0.0,381.66670998866346,864.5,2.87,0.9407739537783002
5536,57.59321121671861,0.0,273.44750032437054,1519.5,2.87,0.9117455130980054
5537,109.29950510362166,0.0,277.9929089928088,864.5,2.87,0.7840556086487436
5538,123.07804692114469,0.0,290.06860935236836,1390.2,2.87,0.6220411178595565
5539,174.69528819618046,0.0,281.09427837651356,1390.2,2.87,0.4909733251829232
5540,193.91470783942333,0.0,265.4447970893465,1390.2,2.87,0.3261665990450247
5541,168.10676130709467,0.0,189.56596950886583,864.5,2.87,0.0
5542,162.15304443758512,0.0,145.63979819148355,864.5,2.87,0.0
5543,96.12607310557773,0.0,582.7017904225676,364.8,2.87,0.0
5544,25.309154823257227,0.0,287.85714745641525,364.8,2.87,0.0
5545,25.309154823257227,0.0,172.6133582871569,364.8,2.87,0.0
5546,25.295882720431752,0.0,108.90545781585811,364.8,2.87,0.0
5547,25.295882720431752,0.0,70.61580447124298,364.8,2.87,0.0
5548,25.295882720431752,0.0,45.26079810154808,364.8,2.87,0.0
5549,25.28261061762159,0.0,30.699555480203767,364.8,2.87,0.0
5550,31.64077490126887,0.019262495848615335,22.644104804482115,364.8,2.87,8.320425097733275e-07
5551,47.45058979581794,0.0951758134238394,46.45648778452856,864.5,2.87,8.320425097733275e-07
5552,106.08493882401015,0.02118462771512754,42.26015869218175,864.5,2.87,0.008284238159004
5553,106.58304138883352,0.0,64.32349451370146,864.5,2.87,0.1216221145115484
5554,159.8433013329781,0.0,77.46625907474277,1390.2,2.87,0.2701131931709499
5555,135.1596548528171,0.0,81.32446861324162,1519.5,2.87,0.480887392363472
5556,127.53875395084256,0.0,105.43017967515702,1519.5,2.87,0.6188154952654107
5557,138.50255499225838,0.0,127.71949729426177,1390.2,2.87,0.7811139821485
5558,106.55847090997136,0.0,152.00212541663308,1390.2,2.87,0.8485356026440607
5559,106.06971870720142,0.0,166.48208982624232,864.5,2.87,0.8939105214542543
5560,108.60681863227605,0.0,174.8490343771435,1519.5,2.87,0.8507620238422574
5561,133.12210273157166,0.0,657.7403661100626,864.5,2.87,0.6951259721336629
5562,132.23120211368615,0.0,515.5935823707825,1390.2,2.87,0.5387572300539833
5563,181.81385316768038,0.0,459.02563913573783,1390.2,2.87,0.441796496727243
5564,198.99868258989696,0.0,407.4454088965698,1390.2,2.87,0.2853961564314276
5565,168.5679095245553,0.0,283.28125545034766,864.5,2.87,0.0
5566,162.40667595719378,0.0,878.5445790656345,864.5,2.87,0.0
5567,96.12607310557773,0.0,437.4380455995049,364.8,2.87,0.0
5568,25.309154823257227,0.0,260.0965922958295,364.8,2.87,0.0
5569,25.309154823257227,0.0,173.2435644362921,364.8,2.87,0.0
5570,25.295882720431752,0.0,122.06998984038927,364.8,2.87,0.0
5571,25.295882720431752,0.0,87.52651634625872,364.8,2.87,0.0
5572,25.295882720431752,0.0,63.45927451572868,364.8,2.87,0.0
5573,25.28261061762159,0.0,47.46405885316406,364.8,2.87,0.0
5574,31.64077490126887,0.0,37.498752810475004,364.8,2.87,8.320425097733275e-07
5575,47.45058979581794,0.009852598868525879,82.00994287640097,864.5,2.87,8.320425097733275e-07
5576,106.08493882401015,0.0,61.00117593069731,864.5,2.87,0.0101539841888176
5577,106.58304138883352,0.0,70.44860182331828,864.5,2.87,0.1337084162450892
5578,159.8433013329781,0.0,88.69697127106248,1390.2,2.87,0.3012685118938096
5579,135.1596548528171,0.0,98.07087041349862,1519.5,2.87,0.4771866603072859
5580,127.53875395084256,0.0,124.85932554469858,1519.5,2.87,0.6327454265770405
5581,138.50255499225838,0.0,149.31361557394914,1390.2,2.87,0.7568311948816097
5582,106.55847090997136,0.0,174.3703477926916,1390.2,2.87,0.7769292305016727
5583,106.06971870720142,0.0,183.5118670883025,864.5,2.87,0.7720887702057769
5584,108.60681863227605,0.0,186.32102025376335,1519.5,2.87,0.7226106777867246
5585,133.12210273157166,0.0,769.9195157701853,864.5,2.87,0.6272575754793069
5586,132.20740231243963,0.0,585.9692763427383,1390.2,2.87,0.4926110536009702
5587,181.79005336644914,0.0,504.5923577233568,1390.2,2.87,0.3997246154538549
5588,198.9748827886504,0.0,441.17111695434073,1390.2,2.87,0.2844833234754175
5589,168.5679095245553,0.0,317.02703019638585,864.5,2.87,0.0
5590,162.40667595719378,0.0,965.4865260962696,864.5,2.87,0.0
5591,96.12607310557773,0.0,477.8286039730866,364.8,2.87,0.0
5592,25.309154823257227,0.0,295.054535424951,364.8,2.87,0.0
5593,25.309154823257227,0.0,207.55376152056982,364.8,2.87,0.0
5594,25.295882720431752,0.0,155.73180163977167,364.8,2.87,0.0
5595,25.295882720431752,0.0,120.04639922301926,364.8,2.87,0.0
5596,25.295882720431752,0.0,93.50539865188276,364.8,2.87,0.0
5597,25.28261061762159,0.0,74.58137617916161,364.8,2.87,0.0
5598,31.64077490126887,0.0,62.47185930314398,364.8,2.87,8.320425097733275e-07
5599,47.45058979581794,0.0,174.3007528789916,864.5,2.87,8.320425097733275e-07
5600,106.08493882401015,0.0,114.11316054349797,864.5,2.87,0.009123269367164
5601,106.58304138883352,0.0,81.55985661455405,864.5,2.87,0.1515820418665172
5602,159.8433013329781,0.0,97.43008199962831,1390.2,2.87,0.3494750457650837
5603,135.1596548528171,0.0,101.60369935105908,1519.5,2.87,0.5386263497036201
5604,127.53875395084256,0.0,123.61481303232837,1519.5,2.87,0.7329713928114631
5605,138.50255499225838,0.0,145.15366402893133,1390.2,2.87,0.870134818066576
5606,106.55847090997136,0.0,169.7745576207788,1390.2,2.87,0.9331665103679528
5607,106.06971870720142,0.0,181.47324839347573,864.5,2.87,0.9424323448708178
5608,108.60681863227605,0.0,187.4461599379047,1519.5,2.87,0.9095135729007991
5609,133.12210273157166,0.0,826.682924762771,864.5,2.87,0.79576059118261
5610,132.20740231243963,0.0,635.0314643404428,1390.2,2.87,0.6326333071973355
5611,181.79005336644914,0.0,540.0934012630169,1390.2,2.87,0.5080233380065861
5612,198.9748827886504,0.0,467.2573462591095,1390.2,2.87,0.3328096040257565
5613,168.5679095245553,0.0,333.82805553855303,864.5,2.87,0.0
5614,162.40667595719378,0.0,1003.747583184306,864.5,2.87,0.0
5615,96.12607310557773,0.0,492.22466176126534,364.8,2.87,0.0
5616,25.309154823257227,0.0,298.756669590633,364.8,2.87,0.0
5617,25.309154823257227,0.0,204.59202272524297,364.8,2.87,0.0
